sample_id,concentration_Bq_m3,net_signal_counts,total_signal_counts,threshold_counts,detected,time_to_detection_s,localization_error_m,run_name
196,0.00019902045958446651,206.26735581172093,7422.229019267335,7470.511663455614,False,,66.44718270426792,final
197,0.00025615164112991953,229.3001778720718,7512.857286808858,7538.107108936786,False,,7.646907369079942,final
198,0.00031709152229257874,342.5293713244439,7543.659716152142,7455.680344827699,True,291.4175534579072,25.224219241528417,final
199,0.00032355869259186883,341.25425254085854,7506.34013981562,7419.635887274761,True,642.2365987688174,121.05460459598582,final
200,0.00034270346258784946,357.8389319766617,7608.33577692561,7505.046844948948,True,470.22136147240064,3.0251691651099573,final
201,0.00038490666360309393,395.1687013650866,7495.503248586334,7354.884547221248,True,311.8133949370421,74.61105474142737,final
202,0.0004708421837455702,504.03006171032564,7571.826715870291,7322.3466541599655,True,406.59893153304455,39.96345327613609,final
203,0.00032757785327849936,356.758781926556,7618.862420954289,7516.653639027732,True,273.23297273092913,22.952866770949022,final
204,0.0003231967474333618,335.05249912586635,7396.365257844792,7315.862758718926,True,270.04402259184167,14.062309938530737,final
205,0.0003163006575934042,366.8277928030192,7610.671261030944,7498.393468227925,True,554.3795804471418,61.44954271266279,final
206,0.00034897835434000873,356.7753591282017,7468.84098169863,7366.615622570428,True,390.70257201099923,70.67408010711429,final
207,0.0005307051120620073,479.27640736423996,7612.444552144744,7387.718144780504,True,535.8441049441828,42.47779991982893,final
208,0.00030767228460010796,302.8995009355847,7437.916328964089,7389.5668280285045,True,418.4716927709654,47.4237656531247,final
209,0.00014724249919072048,149.60295683538448,7069.852918510775,7174.799961675391,False,,15.468309015491684,final
210,0.0003044199282184579,347.92694177691436,7769.049163138089,7675.672221361175,True,317.24493544310104,65.37068300954289,final
211,0.00028413270900653386,254.33280398117648,7488.119682513851,7488.336878532675,False,,33.14705674476967,final
212,0.00013018469687127074,116.14541634134531,7475.525276388072,7613.929860046726,False,,19.52600859967297,final
213,0.00024962378314669087,284.0924565346942,7490.457072937784,7460.91461640309,True,344.65989869755845,55.41882589729282,final
214,0.000408812741557149,441.23601489840655,7541.732331707684,7355.046316809278,True,349.71645564137845,45.640080670198735,final
215,0.0012893230104740344,1189.3645338991362,8461.772554073788,7526.958020174653,True,293.9923384752778,138.9203151992383,final
216,0.0006586779573318922,632.3264162160613,7951.446482843837,7573.670066627776,True,319.6057117803604,113.13717928321401,final
217,8.189991374735906e-05,89.69565662941422,7171.147018631423,7336.001362002009,False,,17.694952672988414,final
218,9.42552326528e-05,100.2789640295665,7103.131640449271,7257.402676419704,False,,55.09337424150222,final
219,0.0002124197319529076,208.46278051065983,7465.297910626129,7511.385130115469,False,,18.1878591058265,final
220,0.0003296357796290924,324.58079802006165,7606.732435702541,7536.7016376824795,True,354.07333897167405,18.03466428133611,final
221,0.00014350783583378407,150.24672169611677,7553.66191573717,7657.965194041053,False,,36.209007852032215,final
222,0.0003161132227439455,303.3866108399759,7288.7234582945175,7239.886847454542,True,321.64756935116964,78.82992143034268,final
223,0.00024582377666809935,228.28078680153314,7478.827970524784,7505.097183723251,False,,81.00674243964247,final
224,0.0008478837194591119,721.1772509020908,7730.184679647823,7263.557428745732,True,330.30412247809926,24.111852845650205,final
225,0.00030619944018025813,313.144824955785,7607.438087502163,7548.843262546378,True,313.94618869140623,147.08288496826452,final
226,0.00022554027973026335,223.62366782899144,7446.349968010873,7477.276300181882,False,,82.7754137327612,final
227,0.00038095078465839047,422.7296562653107,7450.510063340795,7282.330407075484,True,241.53272457999083,6.497155296122347,final
228,9.404394330567943e-05,101.11024022602871,7139.916583813651,7293.356343587623,False,,25.701537040379606,final
229,0.0004342830076416361,358.01471921709543,7504.722820791388,7401.258101574293,True,532.9503946869306,8.187329669794025,final
230,0.00012403107692809124,127.12430740745796,7469.134373605897,7596.560066198439,False,,57.73948082693967,final
231,0.0005575273548079526,550.8445297455833,7762.337790517859,7466.043260772276,True,381.4363782777718,36.6154553402778,final
232,0.0007111385694624025,665.7988076808715,7743.481941651552,7332.233133970681,True,375.8083199535638,28.09215346438668,final
233,0.0005825524136182013,536.3382669020571,7903.444479454081,7621.656212552025,True,379.66991015196373,24.555477602405308,final
234,0.000761367550084371,836.0328571664121,7960.301535886178,7378.818678719766,True,496.88651359171473,26.932422923131053,final
235,0.00013141687561599058,139.00175048677576,7293.278167438232,7408.826416951457,False,,84.10985345510122,final
236,0.00043918351145694456,417.7874981813529,7344.8548771513015,7181.617378969949,True,255.0021854094427,25.702007299088514,final
237,0.00028631211351466657,263.4136461956025,7562.102728264601,7553.239082068999,True,519.0104251489663,101.12286422874121,final
238,0.00012081969528737589,113.13068315931393,7428.6006935009755,7570.020010341662,False,,19.37792719405227,final
239,0.0003534824550294511,296.3111562648167,7523.895075210391,7482.133918945575,True,301.27877843894424,77.13354386934333,final
240,0.0001638586960380009,129.01804212008193,7328.013490624351,7453.545448504269,False,,25.16095122396107,final
241,0.00046297396050986423,500.88008546676696,7474.494602620246,7228.164517153479,True,260.8113041849102,120.91376770510625,final
